@relation Protein
@attribute Feature1 real
@attribute Feature2 real
@attribute Feature3 real
@attribute Feature4 real
@attribute Feature5 real
@attribute Feature6 real
@attribute Feature7 real
@attribute Feature8 real
@attribute Feature9 real
@attribute Feature10 real
@attribute Feature11 real
@attribute Feature12 real
@attribute Feature13 real
@attribute Feature14 real
@attribute Feature15 real
@attribute Feature16 real
@attribute Feature17 real
@attribute Feature18 real
@attribute Feature19 real
@attribute Feature20 real
@attribute Feature21 real
@attribute Feature22 real
@attribute Feature23 real
@attribute Feature24 real
@attribute Feature25 real
@attribute Feature26 real
@attribute Feature27 real
@attribute Feature28 real
@attribute Feature29 real
@attribute Feature30 real
@attribute Feature31 real
@attribute Feature32 real
@attribute Feature33 real
@attribute Feature34 real
@attribute Feature35 real
@attribute Feature36 real
@attribute Feature37 real
@attribute Feature38 real
@attribute Feature39 real
@attribute Feature40 real
@attribute Feature41 real
@attribute Feature42 real
@attribute Feature43 real
@attribute Feature44 real
@attribute Feature45 real
@attribute Feature46 real
@attribute Feature47 real
@attribute Feature48 real
@attribute Feature49 real
@attribute Feature50 real
@attribute Feature51 real
@attribute Feature52 real
@attribute Feature53 real
@attribute Feature54 real
@attribute Feature55 real
@attribute Feature56 real
@attribute Feature57 real
@attribute Feature58 real
@attribute Feature59 real
@attribute Feature60 real
@attribute Feature61 real
@attribute Feature62 real
@attribute Feature63 real
@attribute Feature64 real
@attribute Feature65 real
@attribute Feature66 real
@attribute Feature67 real
@attribute Feature68 real
@attribute Feature69 real
@attribute Feature70 real
@attribute Feature71 real
@attribute Feature72 real
@attribute Feature73 real
@attribute Feature74 real
@attribute Feature75 real
@attribute Feature76 real
@attribute Feature77 real
@attribute Feature78 real
@attribute Feature79 real
@attribute Feature80 real
@attribute Feature81 real
@attribute Feature82 real
@attribute Feature83 real
@attribute Feature84 real
@attribute Feature85 real
@attribute Feature86 real
@attribute Feature87 real
@attribute Feature88 real
@attribute Feature89 real
@attribute Feature90 real
@attribute Feature91 real
@attribute Feature92 real
@attribute Feature93 real
@attribute Feature94 real
@attribute Feature95 real
@attribute Feature96 real
@attribute Feature97 real
@attribute Feature98 real
@attribute Feature99 real
@attribute Feature100 real
@attribute Feature101 real
@attribute Feature102 real
@attribute Feature103 real
@attribute Feature104 real
@attribute Feature105 real
@attribute Feature106 real
@attribute Feature107 real
@attribute Feature108 real
@attribute Feature109 real
@attribute Feature110 real
@attribute Feature111 real
@attribute Feature112 real
@attribute Feature113 real
@attribute Feature114 real
@attribute Feature115 real
@attribute Feature116 real
@attribute Feature117 real
@attribute Feature118 real
@attribute Feature119 real
@attribute Feature120 real
@attribute Feature121 real
@attribute Feature122 real
@attribute Feature123 real
@attribute Feature124 real
@attribute Feature125 real
@attribute Feature126 real
@attribute Feature127 real
@attribute Feature128 real
@attribute Feature129 real
@attribute Feature130 real
@attribute Feature131 real
@attribute Feature132 real
@attribute Feature133 real
@attribute Feature134 real
@attribute Feature135 real
@attribute Feature136 real
@attribute Feature137 real
@attribute class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27}
@data
0.052408,0.048551,0.050621,0.049770,0.045005,0.051010,0.049632,0.054957,0.048464,0.052008,0.048071,0.050685,0.049897,0.046808,0.051928,0.052508,0.053417,0.044611,0.048376,0.051275,0.051917,0.048575,0.052147,0.050363,0.045726,0.050274,0.050833,0.051316,0.046788,0.051703,0.048244,0.051126,0.048889,0.048348,0.046282,0.053534,0.055065,0.047560,0.049207,0.052101,0.052416,0.048136,0.053865,0.048922,0.045168,0.049802,0.050344,0.051128,0.048701,0.050280,0.049205,0.050189,0.049453,0.047738,0.049543,0.052887,0.054047,0.046004,0.049720,0.052451,2.983106,0.034884,0.000000,0.034884,0.023256,0.034884,0.174419,0.011628,0.093023,0.023256,0.011628,0.023256,0.093023,0.058140,0.034884,0.034884,0.034884,0.104651,0.069767,0.058140,0.046512,2.710268,86,0.000000,0.453488,0.688814,1.000000,0.000000,0.000000,0.724200,0.401893,0.956460,0.416667,3.211684,-0.003631,0.960029,0.054835,0.119048,0.470986,0.403041,0.954448,0.416667,3.205142,0.006137,0.958719,0.054917,0.119048,0.545468,0.017670,0.436861,0.077444,0.042177,0.007535,-0.021585,-0.037846,-0.042323,-0.035879,-0.024972,-0.011679,0.000525,0.000373,0.000284,0.000172,0.000030,-0.000038,-0.000067,-0.000106,-0.000089,0.082498,0.045844,0.009418,-0.020721,-0.038330,-0.044393,-0.038538,-0.027396,-0.014940 ,16
0.050874,0.049007,0.050937,0.051136,0.045149,0.050119,0.049458,0.049374,0.051742,0.049118,0.048567,0.048883,0.050116,0.050732,0.050097,0.050962,0.050702,0.051686,0.052005,0.049338,0.049260,0.048889,0.051785,0.052659,0.045238,0.049396,0.049915,0.049683,0.052457,0.048022,0.047567,0.048870,0.049607,0.051689,0.048578,0.049051,0.049199,0.056367,0.054049,0.047720,0.051174,0.050377,0.052175,0.050415,0.043383,0.051306,0.048737,0.049725,0.051289,0.049045,0.050107,0.048183,0.052659,0.051110,0.046663,0.050368,0.051163,0.051324,0.052263,0.048535,2.977428,0.034759,0.024064,0.117647,0.024064,0.050802,0.058824,0.053476,0.056150,0.029412,0.026738,0.034759,0.080214,0.072193,0.018717,0.053476,0.010695,0.016043,0.024064,0.165775,0.048128,2.773234,374,0.270053,0.096257,0.867935,0.500000,0.066667,0.866667,0.413269,0.605614,0.998086,0.997312,4.387638,-0.000998,0.999139,0.041282,0.223118,0.547537,0.466988,0.981908,0.997312,3.977011,-0.003928,0.990318,0.027763,0.166667,0.575799,0.287872,0.136329,0.114175,0.090734,0.068033,0.050810,0.040340,0.034192,0.030932,0.026898,0.020711,0.130329,0.116151,0.100751,0.084964,0.069236,0.055070,0.042490,0.030705,0.019639,0.045465,0.034200,0.021899,0.011212,0.004217,-0.000853,-0.004245,-0.006919,-0.008654 ,16
0.050429,0.048814,0.051356,0.051830,0.045325,0.050550,0.049744,0.050217,0.052269,0.048506,0.048114,0.049422,0.049293,0.050310,0.049423,0.050597,0.050301,0.051838,0.052776,0.048887,0.049707,0.048669,0.052161,0.052646,0.044364,0.049795,0.050349,0.049311,0.052936,0.048358,0.048205,0.048242,0.050117,0.052045,0.047442,0.049175,0.049579,0.054167,0.053809,0.048924,0.050299,0.049991,0.052693,0.051482,0.044829,0.051102,0.049287,0.050812,0.050936,0.048515,0.048655,0.048831,0.051423,0.049886,0.048360,0.050435,0.051204,0.051131,0.051322,0.048807,2.980163,0.039702,0.019851,0.094293,0.029777,0.049628,0.089330,0.044665,0.057072,0.019851,0.027295,0.037221,0.089330,0.062035,0.027295,0.062035,0.012407,0.019851,0.024814,0.138958,0.054591,2.814817,403,0.235732,0.089330,0.821758,0.470588,0.125000,0.812500,0.426818,0.640337,0.998637,0.997506,4.610597,0.002632,0.999630,0.049087,0.239401,0.583114,0.493653,0.990200,0.997506,4.107749,-0.007742,0.996287,0.029521,0.187032,0.587592,0.251422,0.160986,0.101120,0.082638,0.064321,0.049308,0.038142,0.030406,0.024418,0.018510,0.013774,0.109697,0.099913,0.089211,0.077315,0.065018,0.052910,0.040565,0.028444,0.017537,0.043840,0.033339,0.022419,0.013168,0.006494,0.001484,-0.001975,-0.005133,-0.006943 ,16
0.050651,0.048900,0.051220,0.051969,0.045132,0.051116,0.049777,0.050046,0.052581,0.049203,0.048740,0.049121,0.049948,0.050028,0.049301,0.050484,0.050194,0.049980,0.052088,0.049522,0.049221,0.049184,0.052081,0.053675,0.044745,0.049565,0.050139,0.049649,0.053149,0.047863,0.047709,0.048666,0.048837,0.051780,0.048075,0.049205,0.049265,0.055060,0.054173,0.047962,0.050200,0.050331,0.052656,0.051879,0.043779,0.051317,0.049570,0.049876,0.051418,0.048772,0.049085,0.048898,0.052186,0.050811,0.047729,0.050319,0.050307,0.050678,0.051906,0.048283,2.979833,0.044444,0.025000,0.122222,0.033333,0.044444,0.069444,0.055556,0.066667,0.013889,0.019444,0.041667,0.088889,0.058333,0.022222,0.058333,0.005556,0.011111,0.022222,0.141667,0.055556,2.766148,360,0.275000,0.083333,0.846795,0.411765,0.187500,0.812500,0.404210,0.630315,0.995208,0.997207,4.523341,-0.021180,0.999181,0.045221,0.209497,0.554171,0.471308,0.987682,0.997207,3.869411,-0.017527,0.996713,0.025120,0.150838,0.595324,0.271553,0.133123,0.108710,0.086477,0.063036,0.044758,0.031599,0.022879,0.019254,0.016771,0.013824,0.119011,0.106249,0.091810,0.076841,0.062642,0.048594,0.035489,0.023165,0.012092,0.042967,0.032060,0.020914,0.012319,0.005531,0.000384,-0.002635,-0.004276,-0.005760 ,16
0.050145,0.049150,0.051371,0.051850,0.044979,0.050204,0.049649,0.049464,0.052401,0.049169,0.048076,0.049314,0.049981,0.050662,0.049091,0.050369,0.050080,0.051766,0.053290,0.048989,0.048967,0.049186,0.052298,0.052830,0.046837,0.050029,0.050145,0.048933,0.052526,0.048200,0.048234,0.048369,0.050031,0.051220,0.047847,0.048942,0.049098,0.055000,0.053179,0.048128,0.050111,0.050488,0.051931,0.051674,0.043237,0.050960,0.048762,0.049168,0.051664,0.048974,0.049512,0.048499,0.052056,0.051709,0.047128,0.050057,0.050325,0.052190,0.052677,0.048876,2.980516,0.031884,0.023188,0.110145,0.026087,0.060870,0.089855,0.055072,0.066667,0.017391,0.020290,0.034783,0.072464,0.057971,0.028986,0.057971,0.002899,0.008696,0.026087,0.147826,0.060870,2.758003,345,0.278261,0.098551,0.879020,0.500000,0.058824,0.882353,0.410507,0.627709,0.994486,0.997085,4.611179,-0.038360,0.995355,0.061367,0.215743,0.538651,0.452424,0.985002,0.997085,3.908477,-0.030431,0.995101,0.027985,0.137026,0.571067,0.286683,0.142250,0.108964,0.084025,0.059137,0.041088,0.030037,0.023154,0.020310,0.017999,0.014115,0.116192,0.102046,0.086873,0.071889,0.058166,0.045444,0.034238,0.023640,0.012701,0.043365,0.031044,0.018519,0.009057,0.002990,-0.001867,-0.004813,-0.006575,-0.007680 ,16
0.051865,0.049771,0.050540,0.050110,0.046828,0.050758,0.050411,0.049566,0.048677,0.049431,0.049896,0.050652,0.051185,0.049382,0.048348,0.051427,0.051365,0.048598,0.050175,0.051015,0.052194,0.049187,0.051183,0.050123,0.046527,0.051191,0.050661,0.051329,0.050553,0.048075,0.048611,0.050495,0.049062,0.049288,0.048968,0.052648,0.051474,0.048114,0.051633,0.048682,0.051573,0.050640,0.051365,0.050462,0.047292,0.051312,0.051511,0.048963,0.050369,0.048412,0.049506,0.050871,0.050833,0.048841,0.050720,0.052242,0.051305,0.045335,0.049028,0.049419,2.981208,0.058586,0.024242,0.086869,0.056566,0.042424,0.084848,0.032323,0.046465,0.020202,0.054545,0.032323,0.064646,0.080808,0.036364,0.072727,0.030303,0.034343,0.038384,0.048485,0.054545,2.920202,495,0.303030,0.143434,0.967704,0.480000,0.125000,0.791667,0.420202,0.553208,0.998703,0.997972,4.398924,-0.009000,0.999717,0.032650,0.148073,0.478209,0.428503,0.982047,0.997972,3.838649,-0.006327,0.994939,0.018380,0.056795,0.511356,0.302080,0.186564,0.106791,0.085732,0.064258,0.045230,0.030469,0.017387,0.005918,-0.002645,-0.009726,0.124849,0.111474,0.096123,0.079305,0.062221,0.044883,0.027847,0.012740,-0.000607,0.055761,0.045615,0.035391,0.026804,0.020482,0.014757,0.009048,0.003463,-0.002005 ,16
0.052214,0.049878,0.053117,0.049928,0.046090,0.051155,0.048898,0.049955,0.048821,0.051437,0.050077,0.049956,0.050070,0.048320,0.049828,0.052424,0.052166,0.045098,0.049087,0.051482,0.051842,0.049066,0.052403,0.049471,0.045259,0.050667,0.048476,0.049236,0.048905,0.050126,0.050135,0.049270,0.050440,0.050072,0.050972,0.053187,0.052055,0.045975,0.051553,0.050890,0.052692,0.048976,0.051691,0.050043,0.045786,0.050392,0.050532,0.050774,0.048899,0.049829,0.048653,0.050635,0.050164,0.049993,0.049005,0.052384,0.051844,0.046692,0.050597,0.050418,2.980970,0.075163,0.009804,0.058824,0.032680,0.042484,0.078431,0.019608,0.071895,0.022876,0.058824,0.029412,0.107843,0.101307,0.022876,0.045752,0.042484,0.045752,0.052288,0.026144,0.055556,2.860454,306,0.297386,0.192810,1.021492,0.636364,0.047619,0.666667,0.447712,0.553196,0.996546,0.996711,4.262158,-0.016496,0.999490,0.049478,0.157895,0.439617,0.415364,0.966911,0.996711,3.518670,-0.017444,0.992002,0.021796,0.062500,0.495090,0.293130,0.211780,0.100284,0.070641,0.039131,0.012085,-0.004449,-0.011671,-0.013898,-0.015592,-0.019604,0.132600,0.118457,0.101689,0.082643,0.063854,0.045098,0.027488,0.011068,-0.003940,0.065054,0.047866,0.028912,0.013678,0.004692,0.000792,-0.000979,-0.003035,-0.006432 ,16
0.052533,0.049782,0.052098,0.049719,0.046502,0.051240,0.050415,0.048899,0.050304,0.048899,0.048618,0.050537,0.050630,0.050237,0.047977,0.051290,0.051502,0.048630,0.050144,0.050043,0.052008,0.049432,0.052757,0.051229,0.045223,0.050405,0.050641,0.050024,0.049402,0.050462,0.048909,0.050856,0.050461,0.048669,0.048423,0.050931,0.050042,0.048009,0.051631,0.050487,0.051601,0.050065,0.050774,0.050838,0.047113,0.050987,0.050386,0.048969,0.047930,0.049563,0.049748,0.050599,0.049995,0.049602,0.049383,0.050608,0.050982,0.049681,0.050910,0.050266,2.979465,0.092219,0.008646,0.080692,0.037464,0.043228,0.069164,0.028818,0.063401,0.048991,0.037464,0.037464,0.109510,0.074928,0.040346,0.066282,0.023055,0.017291,0.017291,0.057637,0.046110,2.857866,347,0.322767,0.123919,0.951219,0.500000,0.066667,0.866667,0.400756,0.548433,0.998771,0.997101,4.304551,0.021496,0.999232,0.043001,0.147826,0.477832,0.435137,0.976957,0.997101,3.859266,0.006150,0.989234,0.026757,0.092754,0.499634,0.335859,0.164507,0.121974,0.097346,0.070729,0.046525,0.026505,0.010843,0.000535,-0.005435,-0.007707,0.157202,0.142587,0.125198,0.106093,0.086897,0.067570,0.048466,0.029533,0.011097,0.055592,0.044886,0.032547,0.021144,0.011030,0.002142,-0.004901,-0.010266,-0.013299 ,16
0.051221,0.049374,0.051461,0.050871,0.045284,0.050506,0.050331,0.049755,0.049053,0.049832,0.049389,0.051190,0.049256,0.050530,0.050804,0.052416,0.051783,0.046467,0.049747,0.050731,0.052062,0.049292,0.051594,0.052242,0.045053,0.050478,0.050594,0.049159,0.049250,0.050723,0.049464,0.050789,0.049485,0.050817,0.047546,0.051233,0.050685,0.047627,0.051586,0.050321,0.051797,0.049101,0.051016,0.050436,0.046041,0.050947,0.049952,0.050269,0.050192,0.048800,0.048900,0.050822,0.049307,0.049323,0.049674,0.053172,0.052179,0.047684,0.050601,0.049788,2.983995,0.062069,0.010345,0.086207,0.020690,0.068966,0.072414,0.031034,0.072414,0.068966,0.055172,0.010345,0.103448,0.086207,0.044828,0.020690,0.034483,0.027586,0.027586,0.051724,0.044828,2.847325,290,0.224138,0.189655,0.963590,0.666667,0.000000,0.642857,0.483619,0.571525,0.998899,0.996528,4.405045,0.069370,0.999323,0.051096,0.343750,0.507172,0.441105,0.981349,0.996528,3.894571,0.041185,0.994131,0.031574,0.131944,0.518253,0.256988,0.224759,0.101050,0.078810,0.053278,0.029375,0.010230,-0.003075,-0.010846,-0.014502,-0.015602,0.101375,0.092312,0.081557,0.069958,0.057766,0.045284,0.033171,0.021626,0.010753,0.061351,0.047434,0.031740,0.017339,0.006165,-0.001564,-0.005603,-0.007681,-0.008904 ,16
0.052328,0.049036,0.053048,0.050584,0.046353,0.050616,0.050109,0.049735,0.049217,0.050055,0.049481,0.050806,0.049955,0.049095,0.048041,0.052509,0.052872,0.045636,0.049352,0.051173,0.052589,0.049720,0.051400,0.051212,0.046393,0.051018,0.050798,0.049485,0.048389,0.049430,0.049604,0.050928,0.049523,0.049325,0.048975,0.052987,0.051558,0.046500,0.049784,0.050381,0.052231,0.049479,0.050744,0.050641,0.046101,0.051202,0.050249,0.050435,0.049729,0.048527,0.048616,0.050691,0.049868,0.048675,0.049394,0.052861,0.052131,0.047745,0.051137,0.049543,2.984873,0.083045,0.010381,0.103806,0.013841,0.051903,0.103806,0.027682,0.051903,0.031142,0.041522,0.017301,0.086505,0.072664,0.024221,0.048443,0.051903,0.051903,0.024221,0.041522,0.062284,2.841556,289,0.235294,0.179931,0.962814,0.571429,0.153846,0.615385,0.472316,0.559928,0.998564,0.996516,4.255810,-0.017218,0.999695,0.048483,0.261324,0.504437,0.440779,0.981150,0.996516,3.756402,0.001791,0.994140,0.028535,0.097561,0.507954,0.262747,0.229299,0.095189,0.073831,0.049650,0.028754,0.013703,0.003805,-0.001609,-0.005893,-0.008345,0.101580,0.091891,0.080455,0.068839,0.057316,0.046442,0.035930,0.025504,0.015661,0.067178,0.054038,0.038510,0.023890,0.011970,0.003583,-0.000519,-0.002277,-0.002331 ,16
0.051290,0.048667,0.052607,0.051802,0.046993,0.049643,0.049725,0.050750,0.049502,0.049147,0.047703,0.049998,0.048538,0.048469,0.051277,0.052729,0.052157,0.048060,0.051189,0.049753,0.052127,0.050393,0.051384,0.050164,0.044838,0.050166,0.049574,0.049696,0.049734,0.049968,0.050606,0.051513,0.050247,0.050518,0.048013,0.052356,0.051039,0.047404,0.049825,0.050434,0.052777,0.047819,0.053117,0.050967,0.044394,0.049498,0.048565,0.052262,0.049723,0.049146,0.048520,0.049538,0.050448,0.049317,0.049402,0.051819,0.051478,0.049027,0.052459,0.049722,2.981217,0.067606,0.030986,0.092958,0.022535,0.047887,0.081690,0.028169,0.059155,0.036620,0.050704,0.028169,0.126761,0.076056,0.022535,0.039437,0.016901,0.028169,0.025352,0.067606,0.050704,2.853623,355,0.239437,0.149296,0.927080,0.529412,0.125000,0.687500,0.454952,0.586161,0.998929,0.997167,4.370180,0.027332,0.999616,0.039481,0.235127,0.527785,0.450538,0.984602,0.997167,3.858480,0.007946,0.994998,0.024084,0.079320,0.567401,0.250120,0.182480,0.112150,0.090684,0.066710,0.042923,0.024112,0.009658,0.000368,-0.003480,-0.004925,0.114337,0.103657,0.091233,0.077449,0.063705,0.049842,0.036236,0.023780,0.011762,0.065561,0.053450,0.039503,0.025532,0.013093,0.003439,-0.002936,-0.006719,-0.008726 ,16
0.050963,0.050485,0.048963,0.050536,0.046204,0.050702,0.051802,0.047104,0.051197,0.050041,0.051199,0.050062,0.050339,0.050578,0.049528,0.050113,0.050593,0.047462,0.051889,0.050240,0.051760,0.050705,0.050048,0.051376,0.046742,0.050014,0.052077,0.049886,0.050695,0.050201,0.050726,0.050193,0.050624,0.049898,0.049255,0.050464,0.050335,0.045820,0.049054,0.050127,0.052680,0.049567,0.051067,0.049448,0.047213,0.050247,0.050804,0.047319,0.050456,0.050257,0.051201,0.050275,0.051028,0.049984,0.047086,0.051633,0.051152,0.047489,0.050588,0.050508,2.981689,0.063037,0.037249,0.091691,0.074499,0.054441,0.060172,0.063037,0.042980,0.011461,0.085960,0.022923,0.031519,0.071633,0.028653,0.094556,0.017192,0.028653,0.025788,0.054441,0.040115,2.871167,349,0.458453,0.085960,0.926649,0.300000,0.368421,0.631579,0.314112,0.577768,0.994522,0.997118,4.338027,0.043012,0.996281,0.038823,0.204611,0.393516,0.430578,0.979960,0.997118,3.661175,0.006795,0.994816,0.019687,0.100865,0.420347,0.453554,0.126099,0.111711,0.080798,0.048506,0.022028,0.005249,-0.006598,-0.013558,-0.017895,-0.019830,0.150437,0.126145,0.099036,0.071738,0.046842,0.023869,0.002782,-0.014869,-0.027549,0.048707,0.038118,0.026306,0.015267,0.006610,0.000020,-0.004636,-0.007526,-0.008719 ,16
0.054012,0.048205,0.050447,0.049926,0.048420,0.050483,0.050424,0.052179,0.050360,0.049867,0.049163,0.049333,0.050479,0.047737,0.048792,0.052770,0.053334,0.045829,0.047937,0.050304,0.052700,0.050024,0.050827,0.050456,0.047147,0.050524,0.050868,0.049674,0.051272,0.050480,0.049025,0.050426,0.052171,0.047202,0.048548,0.052524,0.052675,0.044497,0.047827,0.051132,0.052773,0.051168,0.051029,0.050063,0.046154,0.050937,0.050714,0.049423,0.049383,0.049873,0.049427,0.052070,0.050299,0.048466,0.049868,0.051724,0.051905,0.044167,0.049287,0.051272,2.979699,0.097113,0.028871,0.070866,0.057743,0.031496,0.091864,0.055118,0.086614,0.034121,0.047244,0.034121,0.041995,0.065617,0.026247,0.052493,0.031496,0.070866,0.039370,0.013123,0.023622,2.886931,381,0.338583,0.128609,0.965907,0.461538,0.240000,0.640000,0.395013,0.591322,0.996553,0.997361,4.212481,0.006422,0.998395,0.035333,0.192612,0.459910,0.417920,0.973911,0.997361,3.472101,0.010877,0.993152,0.016620,0.052770,0.495365,0.322354,0.182281,0.073782,0.052388,0.031662,0.014199,0.002447,-0.003041,-0.007082,-0.009748,-0.011766,0.085981,0.072512,0.057754,0.041881,0.027078,0.013619,0.000986,-0.010282,-0.019374,0.040801,0.029616,0.018276,0.008521,0.001812,-0.001163,-0.003091,-0.004991,-0.007369 ,16
0.052067,0.050650,0.050804,0.050502,0.046327,0.051614,0.051633,0.050288,0.049097,0.050087,0.049643,0.051994,0.050660,0.047872,0.049059,0.051952,0.052410,0.044401,0.048458,0.050484,0.052301,0.049475,0.050209,0.049855,0.048477,0.051808,0.051793,0.048783,0.049216,0.050482,0.050167,0.051010,0.050466,0.047765,0.049057,0.051540,0.051129,0.046720,0.049024,0.050724,0.054427,0.050254,0.050918,0.049321,0.047018,0.051828,0.051394,0.050484,0.049060,0.048450,0.049209,0.051889,0.049850,0.047586,0.048695,0.053249,0.051776,0.045535,0.049011,0.050045,2.982690,0.094444,0.036111,0.044444,0.075000,0.027778,0.100000,0.016667,0.052778,0.061111,0.086111,0.008333,0.041667,0.058333,0.052778,0.047222,0.027778,0.050000,0.052778,0.016667,0.050000,2.870803,360,0.413889,0.094444,0.937041,0.333333,0.294118,0.705882,0.340278,0.555686,0.997916,0.997207,4.243929,0.012314,0.999437,0.043729,0.310056,0.424192,0.434017,0.982513,0.997207,3.841795,-0.000782,0.995998,0.028889,0.075419,0.441202,0.405002,0.153796,0.091777,0.069849,0.047587,0.027047,0.010984,0.000424,-0.004931,-0.007584,-0.008500,0.134024,0.117361,0.099621,0.081404,0.063255,0.045875,0.029315,0.013560,-0.000788,0.043993,0.033787,0.022954,0.012813,0.005058,-0.000219,-0.003717,-0.005821,-0.007332 ,16
0.051414,0.051489,0.049941,0.050196,0.047990,0.050559,0.050853,0.051147,0.050385,0.049012,0.049810,0.050522,0.049979,0.048589,0.048500,0.051341,0.051514,0.047551,0.049489,0.049720,0.051349,0.050091,0.049467,0.049281,0.047751,0.050836,0.051009,0.048200,0.051782,0.050387,0.050844,0.049166,0.051383,0.049280,0.048413,0.049254,0.049422,0.049876,0.051477,0.050731,0.052259,0.050361,0.050422,0.050562,0.045433,0.050884,0.051849,0.048132,0.050648,0.050159,0.050030,0.050552,0.049321,0.049513,0.050920,0.050786,0.050634,0.047850,0.049586,0.050099,2.980435,0.079365,0.022222,0.088889,0.085714,0.031746,0.066667,0.047619,0.082540,0.034921,0.060317,0.012698,0.041270,0.082540,0.028571,0.082540,0.009524,0.025397,0.031746,0.057143,0.028571,2.851492,315,0.336508,0.098413,0.917221,0.444444,0.117647,0.882353,0.380952,0.592631,0.997616,0.996805,4.274751,0.009291,0.999724,0.043928,0.169329,0.487540,0.426722,0.974803,0.996805,3.628775,-0.008640,0.994913,0.022917,0.086262,0.504192,0.348570,0.147238,0.116663,0.086669,0.056996,0.032779,0.015245,0.004904,-0.001798,-0.005603,-0.006821,0.151427,0.131147,0.107859,0.083348,0.058460,0.034237,0.010849,-0.011168,-0.027570,0.051821,0.039469,0.026193,0.013402,0.004205,-0.001954,-0.007307,-0.010719,-0.013179 ,16
0.054259,0.050747,0.049253,0.050122,0.046151,0.049121,0.050965,0.051942,0.047007,0.052423,0.048911,0.050859,0.049058,0.047565,0.047917,0.054731,0.053958,0.043472,0.048070,0.053469,0.052915,0.050795,0.051383,0.050574,0.046090,0.049252,0.053275,0.050319,0.049758,0.051177,0.050208,0.053921,0.049173,0.046959,0.047810,0.050643,0.050246,0.043625,0.048735,0.053143,0.056745,0.049398,0.052056,0.051077,0.048741,0.051826,0.051172,0.050879,0.047450,0.049997,0.050382,0.052691,0.051114,0.046857,0.046257,0.052589,0.051653,0.042435,0.046060,0.050620,2.977605,0.134921,0.007937,0.103175,0.055556,0.015873,0.103175,0.015873,0.079365,0.071429,0.071429,0.031746,0.047619,0.023810,0.023810,0.047619,0.039683,0.039683,0.071429,0.000000,0.015873,2.735355,126,0.373016,0.206349,1.057767,0.571429,0.333333,0.166667,0.417163,0.478101,0.991223,0.991935,3.949659,-0.671611,0.995612,0.090074,0.532258,0.360558,0.436533,0.966957,0.991935,3.492164,0.026792,0.976269,0.069707,0.161290,0.422280,0.366006,0.211715,0.098562,0.072340,0.041844,0.011979,-0.010899,-0.028320,-0.040889,-0.044282,-0.041209,0.125520,0.113817,0.099394,0.084398,0.070512,0.057595,0.046030,0.037812,0.031096,0.077638,0.064055,0.048689,0.034253,0.023324,0.016485,0.014176,0.016874,0.023660 ,16
0.054311,0.051330,0.048101,0.051970,0.045352,0.049132,0.051390,0.051015,0.048681,0.050715,0.050626,0.051241,0.050708,0.048970,0.048595,0.049822,0.049734,0.046562,0.050063,0.051681,0.053316,0.049617,0.049142,0.052254,0.046511,0.051360,0.051455,0.047738,0.050108,0.051065,0.050561,0.049390,0.051459,0.048957,0.048630,0.049878,0.049984,0.048869,0.049026,0.050681,0.053992,0.048506,0.048080,0.048623,0.046778,0.049259,0.049309,0.052561,0.052025,0.050994,0.050998,0.047689,0.051252,0.049336,0.049105,0.051492,0.051549,0.048043,0.048824,0.051585,2.976905,0.108696,0.026087,0.117391,0.086957,0.026087,0.082609,0.039130,0.086957,0.017391,0.043478,0.026087,0.021739,0.078261,0.021739,0.069565,0.008696,0.030435,0.034783,0.056522,0.017391,2.790923,230,0.360870,0.139130,0.988799,0.562500,0.000000,0.933333,0.388722,0.558158,0.996261,0.995614,4.012371,0.027404,0.999308,0.055532,0.175439,0.431209,0.417613,0.969649,0.995614,3.480008,0.006528,0.987416,0.028625,0.114035,0.461435,0.373837,0.164728,0.108669,0.069406,0.032441,0.006055,-0.007474,-0.012031,-0.011474,-0.008415,-0.003283,0.162383,0.139930,0.115119,0.088597,0.061684,0.034738,0.006864,-0.020989,-0.046037,0.053337,0.032970,0.013658,0.001539,-0.005391,-0.009421,-0.012184,-0.013505,-0.013517 ,16
